poi_id,poi_name,poi_parent,distance,poi_recommend_food,poi_big_category,poi_mid_category,poi_sub_category,poi_typecode,poi_biz_type,poi_address,poi_longitude,poi_latitude,poi_tel,poi_adcode,poi_adname,poi_gridcode,poi_cpid,poi_floor,poi_business_area,poi_rating,poi_cost
B0FFIVYALZ,阿牧龙虾排挡(大厂店),,"蒜泥小龙虾,手撕包菜,千叶豆腐,麻辣水煮鱼,鲶鱼烧粉皮,十三香小龙虾,牛肉大白菜,辣炒花蛤,酸辣土豆丝,十三香龙虾,蒜泥龙虾,小炒鸡杂,咸鹅大白菜,啤酒鸭,泡菜鱼,酸汤肥牛,金湖蒜泥龙虾,川味毛血旺,香辣龙虾,扬州炒饭,皮蛋豆腐,红烧猪手,紫菜鸡蛋汤,青菜肉丝汤,鱼头豆腐汤",餐饮服务,中餐厅,中餐厅,050100,diner,新华路121号-23(华联超市斜对面巷子里),118.745850,32.222478,15380979319;18913325860,320116,六合区,4818256922,,,,3.5,
B0FFJ04FIJ,许老汉菜馆,,"肥牛卷,羊肉卷,烧鸡公",餐饮服务,中餐厅,中餐厅,050100,diner,文峰北路9号,118.873207,32.344658,13951824935,320116,六合区,4818461912,,,,,
B0FFL7BS5A,食家庄饭店,,,餐饮服务,中餐厅,中餐厅,050100,diner,气象路33号,118.850534,32.361349,15077899743,320116,六合区,4818463810,,,,,
B001914ZMT,食家庄饭店(荣鑫路),,,餐饮服务,中餐厅,中餐厅,050100,diner,中鑫路218-140号,118.732583,32.259515,13401983202,320116,六合区,4818351801,,,,3.2,48.00
B0FFGK629C,竹镇食家庄,,"大泉湖鱼头,小鱼锅贴,牛肉烧牛腩,鱼头汤,西芹百合,干锅花菜,土豆牛肉,清蒸桂鱼,藕饼,清蒸美国大黄鱼,酸汤腰肚,青椒干子毛豆肉丝,手抓羊排,牛肉锅贴,猪头肉,菜泡饭,羊肉",餐饮服务,中餐厅,中餐厅,050100,diner,竹镇镇侍郎路27号(竹镇公交车站向西150米),118.689445,32.514078,025-57681473;13851786439,320116,六合区,4818651520,,,,3.5,63.00
B0FFIHG3E6,文龙饭店,,,餐饮服务,中餐厅,中餐厅,050100,diner,振兴路与灵瑞路交叉口南100米,118.880779,32.334659,13951070061;18013352166,320116,六合区,4818470001,,,,,
B0FFKSCPB7,土家酱香饼(八百桥),,,餐饮服务,糕饼店,糕饼店,050800,diner,万家福家具金和路北金牛湖街道八百大道254号,118.934934,32.423900,,320116,六合区,4818570422,,,,,
B0FFL94GWU,土家酱香饼,,,餐饮服务,餐饮相关场所,餐饮相关,050000,diner,新华西路76-3号东北50米,118.735563,32.214267,,320116,六合区,4818255822,,,,,
B0FFJ5CO50,酱香饼,,,餐饮服务,餐饮相关场所,餐饮相关,050000,diner,春和巷24号王家田农贸市场门口西边第一家,118.842726,32.351250,18896762025,320116,六合区,4818462701,,,,4.0,5.00
B0FFIFPRJP,常客饭店,,"铁板包菜粉丝肉丝,红烧鲫鱼,丝瓜毛豆,丝瓜炒蛋,金汤蒜泥龙虾,藤椒鱼,麻辣小龙虾,十三香龙虾,芦蒿炒肉丝,剁椒大鱼头,干锅花菜,西兰花炒鸡蛋,手撕包菜,莴笋炒肉丝,羊肉锅仔,大蒜黄炒肉丝,小草鸡汤,大蒜黄炒鸡蛋,毛血旺,爆炒牛肚,青菜香菇水饺,韭菜鸡蛋水饺,小郎酒,雪菜毛豆烧大黄鱼,扒皮鱼",餐饮服务,中餐厅,中餐厅,050100,diner,南化十村14幢101室江北人民医院对面,118.755954,32.233675,13915905827,320116,六合区,4818268001,,,,,
B0FFJT97A9,咕叽咕叽回转自助小火锅(美利广场店),,"自助火锅,红薯,菠菜,工作日自助晚市",餐饮服务,中餐厅,中餐厅,050100,diner,葛中路美利广场4楼,118.749786,32.242828,17368708890,320116,六合区,4818259902,,,,3.5,46.00
B0FFHRQAYP,呱呱叫酸菜鱼(铁心桥店),,"酸菜,酸萝卜,金针菇,王中王火腿肠,芦蒿炒肉丝,新鲜鸭血,芦蒿炒香干,青椒土豆丝,招牌酸爽番茄鱼,水饺老鸭煲,康师傅矿泉水,怡宝矿泉水,西红柿炒蛋,鱼香肉丝,麻婆豆腐,青椒榨菜干子炒肉丝,大煮干丝,酸辣土豆丝,特色大盘鸡,珍珠丸子,金陵双臭,剁椒青鱼头,油炸豆腐果,香糯年糕,正宗清水油面筋",餐饮服务,餐饮相关场所,餐饮相关,050000,diner,江艺路新河苑1期大门口对面春江新城天隆坊6栋-8号,118.746240,31.962839,13914752815;18913856560,320114,雨花台区,4718755912,,,,4.0,66.00
B0FFGYPDPQ,秘制酸菜鱼(红庙店),B0FFG4VNM1,肉片,餐饮服务,中餐厅,中餐厅,050100,diner,卫巷与新安里交叉口西50米,118.791011,32.047535,18652073653;17368738977,320102,玄武区,4818065320,,,新街口,3.5,20.00
B0FFFZQVP7,大拇指蛋糕店(六合区冶山街道卫生院西北),,,餐饮服务,糕饼店,糕饼店,050800,diner,石柱林路29号菜市场旁,118.919998,32.510913,15050571386,320116,六合区,4818671301,,,,3.5,28.00
B0FFK7PANV,咱家面馆,,,餐饮服务,快餐厅,快餐厅,050300,diner,长冲街88号东南60米,118.764238,32.230593,15050578335,320116,六合区,4818267120,,,,,
B0FFGILC9P,孙记火锅烧烤超市,,,餐饮服务,中餐厅,特色/地方风味餐厅,050118,diner,润玉路西50米,118.911285,32.225282,,320116,六合区,4818277202,,,,2.4,
B0FFJ0JLQU,真牛潮汕牛肉火锅(大厂旗舰店),,"吊龙,现制虾滑,七秒黑毛肚,炸虎皮,广味香肠,牛筋丸,嫩牛,脚趾肉,玉花趾,手锤双丸拼盘,牛肉串,炒牛河,匙仁,土豆片,牛舌,马铃薯宽粉,招牌雪花,矿泉水养颜番茄锅底,矿泉水玉米牛腩锅底,鸳鸯锅底,自助调味料,鸭血,椰树牌椰汁,特种兵椰汁,香辣龙虾",餐饮服务,中餐厅,火锅店,050117,diner,大厂杨村一路196号,118.756666,32.244690,025-58397177,320116,六合区,4818269011,,,,4.0,76.00
B0FFFCXSNW,徐州杂粮煎饼,,"杂粮煎饼,半皮半面,羊汤冲鸡蛋,徐州特色辣汤,羊肉白菜汤,素凉面,金针菇凉面,牛肉凉面,鸡丝凉面,火腿肠凉面,素凉皮,鸡丝凉皮,火腿肠凉皮,牛肉凉皮,金针菇凉皮,羊杂面,羊肉白菜粉丝,羊头肉面,羊头肉汤,羊杂白菜粉丝,羊杂汤",餐饮服务,快餐厅,快餐厅,050300,diner,光华路石门坎115号五洲装饰城门卫室旁边,118.825281,32.019244,18136855921,320104,秦淮区,4818062600,,,,3.5,
B0FFFA05L2,徐州杂粮煎饼(樱花路店),,"高邮鸭蛋,生菜,火腿肠,花生,里脊肉,麻油馓子,王中王香肠,煎鸡蛋,芝麻豆浆,红枣豆浆,乌发黑豆浆,红豆浆,全家福煎饼,黑芝麻豆浆,营养杂粮豆浆,浓香黄豆浆,去火绿豆浆,手抓饼,玉米香肠,肉松,培根,疏菜玉米煎饼",餐饮服务,餐饮相关场所,餐饮相关,050000,diner,华新路与樱花路交叉口西南50米,118.829774,32.085475,13951951216,320102,玄武区,4818160601,,,,3.5,
B0FFF910DJ,徐州杂粮煎饼(抄纸巷店),,"煎饼,凉皮,凉面,鸡蛋,雪菜,脆饼,海带丝,红烧排骨石锅饭,酸汤菌菇煲,香菇滑鸡石锅饭,泡菜豆腐汤,梅香排骨石锅饭",餐饮服务,中餐厅,中餐厅,050100,diner,抄纸巷3-7号,118.788198,32.036385,18013875286,320104,秦淮区,4818064310,,,新街口,3.5,4.00
B0FFHGG7NF,徐州杂粮煎饼(紫金路店),,,餐饮服务,餐饮相关场所,餐饮相关,050000,diner,文昌巷与长白街交叉口西50米,118.797191,32.036319,18362953798,320104,秦淮区,4818064312,,,,4.5,
B0FFFO5SHC,徐州杂粮煎饼(龙江店),,"杂粮煎饼,大里脊,肉松,牛肉饼,手抓饼鸡蛋烤肠,豪华套餐,方肉,里脊夹馍,牛排夹馍,鸡排夹馍,火腿夹馍,培根夹馍,玉米",餐饮服务,餐饮相关场所,餐饮相关,050000,diner,龙树路龙江小区蓝天园13号,118.746433,32.054206,18014734762,320106,鼓楼区,4818056912,,,龙江,3.5,
B0FFG0R5OH,徐州杂粮煎饼(慈悲社),,"杂粮煎饼,煎饼果子,酸豆角",餐饮服务,餐饮相关场所,餐饮相关,050000,diner,华侨路街道华侨路慈悲社22号,118.780031,32.045695,,320106,鼓楼区,4818065211,,,新街口,3.0,
B0FFIXL429,徐州杂粮煎饼,,,餐饮服务,餐饮相关场所,餐饮相关,050000,diner,花园路1-58号,118.826362,32.076399,,320102,玄武区,4818069600,,,板仓村,,
B0FFFWHS8A,徐州杂粮煎饼(尚书巷店),,,餐饮服务,餐饮相关场所,餐饮相关,050000,diner,尚书巷6号3幢102室,118.806889,32.027955,18551831968,320104,秦淮区,4818063411,,,大光路,4.8,20.00
B0FFGPST10,徐州纯天然杂粮煎饼,,煎饼,餐饮服务,餐饮相关场所,餐饮相关,050000,diner,光华路石门坎104号经贸学院门旁,118.817427,32.023450,13770930506,320104,秦淮区,4818062521,,,,3.5,
B001915P9Z,杂粮煎饼(福园街),,"全家福杂粮煎饼,卷凉皮,八宝粥,泡面拍档,肉松,黑米粥,小米粥,甜玉米香肠,鸡蛋,培根,现磨豆浆,里脊肉,可乐,王中王火腿肠,烤肠,凉皮掺凉面,绿豆粥,银耳羹,怡养原浆,纯牛奶,脆饼,黑豆原浆,红枣豆奶",餐饮服务,餐饮相关场所,餐饮相关,050000,diner,茶南兆园76号,118.748569,32.030682,13813876453,320105,建邺区,4818053922,,,茶南,3.5,19.00
